,season,passer_id,passer,pass,complete_pass,interception,sack,yards_gained,touchdown
690,2005,00-0001545,T.Bouman,144,68.0,7.0,8.0,674.0,4.0
691,2005,00-0001823,A.Brooks,520,240.0,17.0,33.0,2910.0,15.0
692,2005,00-0002110,M.Brunell,590,291.0,11.0,31.0,3232.0,25.0
693,2005,00-0003292,K.Collins,644,302.0,13.0,37.0,3535.0,24.0
694,2005,00-0003739,D.Culpepper,285,139.0,12.0,31.0,1487.0,6.0
695,2005,00-0004161,J.Delhomme,615,316.0,20.0,33.0,3878.0,32.0
696,2005,00-0004229,K.Detmer,60,32.0,3.0,3.0,223.0,1.0
697,2005,00-0004293,T.Dilfer,379,199.0,12.0,23.0,2210.0,11.0
698,2005,00-0005106,B.Favre,682,372.0,29.0,24.0,3782.0,24.0
699,2005,00-0005180,J.Fiedler,13,8.0,0.0,0.0,107.0,1.0
700,2005,00-0005363,D.Flutie,12,5.0,0.0,1.0,18.0,0.0
701,2005,00-0005589,G.Frerotte,549,257.0,13.0,26.0,2871.0,19.0
702,2005,00-0005755,J.Garcia,200,102.0,6.0,6.0,954.0,4.0
703,2005,00-0005771,C.Gardocki,1,0.0,0.0,0.0,0.0,0.0
704,2005,00-0006355,T.Green,587,317.0,10.0,32.0,3885.0,18.0
705,2005,00-0006423,B.Griese,203,112.0,7.0,12.0,1076.0,8.0
706,2005,00-0007091,M.Hasselbeck,646,356.0,11.0,28.0,4141.0,29.0
707,2005,00-0007308,C.Hentrich,2,1.0,0.0,0.0,26.0,0.0
708,2005,00-0007576,K.Holcomb,268,155.0,8.0,17.0,1360.0,11.0
709,2005,00-0008442,B.Johnson,350,183.0,4.0,23.0,1810.0,12.0
710,2005,00-0008561,K.Johnson,1,0.0,0.0,0.0,0.0,0.0
711,2005,00-0009311,J.Kitna,81,41.0,4.0,6.0,300.0,1.0
712,2005,00-0010261,T.Maddox,89,34.0,4.0,8.0,387.0,3.0
713,2005,00-0010346,P.Manning,545,327.0,10.0,22.0,3974.0,29.0
714,2005,00-0010455,J.Martin,202,124.0,7.0,11.0,1211.0,5.0
715,2005,00-0010609,B.Maynard,2,1.0,0.0,0.0,18.0,0.0
716,2005,00-0011022,D.McNabb,407,211.0,9.0,19.0,2456.0,18.0
717,2005,00-0011024,S.McNair,524,292.0,11.0,20.0,3118.0,21.0
718,2005,00-0013042,J.Plummer,591,310.0,10.0,28.0,3782.0,21.0
719,2005,00-0015194,H.Smith,1,0.0,0.0,0.0,0.0,0.0
720,2005,00-0015290,R.Smith,2,0.0,0.0,1.0,-11.0,0.0
721,2005,00-0015700,K.Stewart,3,0.0,0.0,1.0,11.0,0.0
722,2005,00-0016193,V.Testaverde,128,60.0,6.0,12.0,677.0,2.0
723,2005,00-0017200,K.Warner,424,242.0,9.0,23.0,2591.0,11.0
724,2005,00-0018272,A.Wright,305,164.0,9.0,19.0,1501.0,8.0
725,2005,00-0019041,B.Volek,100,50.0,2.0,9.0,432.0,5.0
726,2005,00-0019559,C.Pennington,99,49.0,3.0,9.0,492.0,2.0
727,2005,00-0019596,T.Brady,660,369.0,16.0,30.0,4495.0,31.0
728,2005,00-0019599,M.Bulger,332,192.0,9.0,26.0,2133.0,15.0
729,2005,00-0019623,T.Rattay,113,56.0,6.0,10.0,623.0,5.0
730,2005,00-0019831,N.Goings,1,0.0,0.0,1.0,-9.0,0.0
731,2005,00-0019976,D.Bennett,1,0.0,0.0,0.0,0.0,0.0
732,2005,00-0020245,M.Vick,483,214.0,13.0,34.0,2526.0,17.0
733,2005,00-0020308,M.McMahon,256,94.0,8.0,21.0,1169.0,9.0
734,2005,00-0020405,M.Tuiasosopo,38,14.0,2.0,6.0,103.0,1.0
735,2005,00-0020434,C.Weinke,15,7.0,0.0,0.0,66.0,1.0
736,2005,00-0020480,S.Rosenfels,64,34.0,3.0,0.0,474.0,4.0
737,2005,00-0020531,D.Brees,560,323.0,15.0,27.0,3391.0,25.0
738,2005,00-0020536,L.Tomlinson,4,3.0,0.0,0.0,47.0,3.0
739,2005,00-0020608,D.Carr,532,256.0,11.0,68.0,2253.0,18.0
740,2005,00-0020613,Q.Gray,16,8.0,0.0,1.0,93.0,2.0
741,2005,00-0020780,F.Jackson,1,0.0,0.0,1.0,-2.0,0.0
742,2005,00-0020964,T.Fisher,1,1.0,0.0,0.0,14.0,0.0
743,2005,00-0020984,R.Hymes,2,0.0,0.0,0.0,0.0,0.0
744,2005,00-0021141,J.Harrington,397,189.0,12.0,23.0,1972.0,13.0
745,2005,00-0021164,D.Foster,1,0.0,0.0,0.0,0.0,0.0
746,2005,00-0021179,C.Portis,4,1.0,0.0,0.0,17.0,1.0
747,2005,00-0021190,A.Randle El,5,4.0,0.0,0.0,110.0,2.0
748,2005,00-0021206,J.McCown,315,163.0,11.0,18.0,1842.0,11.0
749,2005,00-0021231,D.Garrard,216,101.0,1.0,12.0,1277.0,6.0
750,2005,00-0021379,P.Ramsey,34,15.0,1.0,4.0,258.0,1.0
751,2005,00-0021429,C.Palmer,575,346.0,12.0,20.0,3845.0,33.0
752,2005,00-0021979,D.Davis,1,0.0,0.0,0.0,0.0,0.0
753,2005,00-0022005,C.Simms,400,216.0,9.0,31.0,2026.0,11.0
754,2005,00-0022026,B.Bollinger,339,150.0,6.0,33.0,1494.0,8.0
755,2005,00-0022027,K.Kingsbury,2,1.0,0.0,0.0,17.0,0.0
756,2005,00-0022039,K.Dorsey,102,48.0,2.0,6.0,462.0,2.0
757,2005,00-0022055,S.Wallace,29,13.0,1.0,3.0,153.0,1.0
758,2005,00-0022064,A.Battle,2,2.0,0.0,0.0,27.0,0.0
759,2005,00-0022084,A.Boldin,1,0.0,0.0,0.0,0.0,0.0
760,2005,00-0022121,R.Grossman,86,37.0,3.0,2.0,440.0,2.0
761,2005,00-0022164,K.Boller,341,171.0,12.0,23.0,1702.0,12.0
762,2005,00-0022177,B.Leftwich,388,193.0,6.0,27.0,2238.0,18.0
763,2005,00-0022731,C.Pickett,49,14.0,2.0,3.0,159.0,0.0
764,2005,00-0022744,J.Sorgi,70,43.0,1.0,3.0,439.0,3.0
765,2005,00-0022768,M.Mauck,36,15.0,1.0,1.0,167.0,0.0
766,2005,00-0022774,B.Van Pelt,14,2.0,0.0,0.0,48.0,0.0
767,2005,00-0022787,M.Schaub,80,33.0,0.0,6.0,521.0,5.0
768,2005,00-0022803,E.Manning,673,304.0,20.0,32.0,3766.0,26.0
769,2005,00-0022827,J.Navarre,29,14.0,1.0,4.0,147.0,1.0
770,2005,00-0022857,B.Sander,1,1.0,0.0,0.0,4.0,0.0
771,2005,00-0022912,J.Losman,279,114.0,8.0,25.0,1223.0,9.0
772,2005,00-0022924,B.Roethlisberger,431,226.0,12.0,29.0,3120.0,27.0
773,2005,00-0022942,P.Rivers,25,12.0,1.0,3.0,99.0,0.0
774,2005,00-0023074,S.Gado,1,0.0,0.0,0.0,0.0,0.0
775,2005,00-0023436,A.Smith,229,84.0,11.0,29.0,779.0,2.0
776,2005,00-0023456,M.Jones,3,2.0,0.0,0.0,12.0,0.0
777,2005,00-0023457,M.Clayton,1,0.0,0.0,0.0,0.0,0.0
778,2005,00-0023459,A.Rodgers,20,9.0,1.0,3.0,45.0,1.0
779,2005,00-0023490,R.Parrish,1,1.0,0.0,0.0,3.0,0.0
780,2005,00-0023502,C.Frye,194,98.0,6.0,22.0,925.0,5.0
781,2005,00-0023541,K.Orton,432,190.0,13.0,30.0,1734.0,9.0
782,2005,00-0023544,M.Barber,1,0.0,0.0,1.0,-3.0,0.0
783,2005,00-0023578,D.Orlovsky,18,7.0,0.0,1.0,60.0,0.0
784,2005,00-0023662,M.Cassel,30,13.0,1.0,1.0,192.0,3.0
785,2005,00-0023682,R.Fitzpatrick,162,76.0,8.0,9.0,779.0,5.0
786,2006,00-0000108,D.Akers,1,1.0,0.0,0.0,11.0,0.0
787,2006,00-0000865,C.Batch,61,30.0,0.0,3.0,487.0,5.0
788,2006,00-0001361,D.Bledsoe,204,90.0,8.0,16.0,1083.0,9.0
789,2006,00-0001823,A.Brooks,239,110.0,8.0,26.0,1018.0,3.0
790,2006,00-0002099,I.Bruce,1,0.0,0.0,0.0,0.0,0.0
791,2006,00-0002110,M.Brunell,297,162.0,4.0,12.0,1733.0,9.0
792,2006,00-0003292,K.Collins,97,42.0,6.0,4.0,528.0,1.0
793,2006,00-0003739,D.Culpepper,164,81.0,3.0,20.0,799.0,4.0
794,2006,00-0004161,J.Delhomme,474,263.0,11.0,22.0,2664.0,17.0
795,2006,00-0005106,B.Favre,661,343.0,18.0,21.0,3748.0,20.0
796,2006,00-0005113,J.Feagles,1,0.0,0.0,0.0,0.0,0.0
797,2006,00-0005589,G.Frerotte,3,1.0,0.0,0.0,27.0,0.0
798,2006,00-0005755,J.Garcia,286,148.0,2.0,9.0,1753.0,13.0
799,2006,00-0006355,T.Green,268,135.0,11.0,28.0,1352.0,8.0
800,2006,00-0006423,B.Griese,37,18.0,2.0,3.0,198.0,1.0
801,2006,00-0007091,M.Hasselbeck,506,246.0,18.0,37.0,2721.0,23.0
802,2006,00-0007744,J.Horn,1,0.0,0.0,0.0,0.0,0.0
803,2006,00-0007835,D.Huard,272,148.0,1.0,16.0,1786.0,11.0
804,2006,00-0008442,B.Johnson,506,270.0,15.0,28.0,2628.0,13.0
805,2006,00-0008561,K.Johnson,1,0.0,1.0,0.0,0.0,0.0
806,2006,00-0009311,J.Kitna,707,372.0,22.0,63.0,3915.0,24.0
807,2006,00-0010072,R.Longwell,1,1.0,0.0,0.0,16.0,1.0
808,2006,00-0010346,P.Manning,759,459.0,16.0,20.0,5362.0,38.0
809,2006,00-0010455,J.Martin,30,16.0,1.0,5.0,190.0,2.0
810,2006,00-0010609,B.Maynard,1,1.0,0.0,0.0,37.0,0.0
811,2006,00-0011022,D.McNabb,364,180.0,6.0,21.0,2667.0,22.0
812,2006,00-0011024,S.McNair,543,313.0,14.0,16.0,3244.0,16.0
813,2006,00-0011626,B.Moorman,1,0.0,0.0,0.0,0.0,0.0
814,2006,00-0013042,J.Plummer,355,175.0,13.0,18.0,1952.0,11.0
815,2006,00-0015194,H.Smith,1,1.0,0.0,0.0,-16.0,0.0
816,2006,00-0016193,V.Testaverde,3,2.0,0.0,0.0,29.0,1.0
817,2006,00-0017200,K.Warner,191,108.0,5.0,14.0,1283.0,7.0
818,2006,00-0018272,A.Wright,4,3.0,0.0,1.0,22.0,0.0
819,2006,00-0019041,B.Volek,3,1.0,0.0,1.0,-2.0,0.0
820,2006,00-0019559,C.Pennington,602,336.0,17.0,32.0,3559.0,20.0
821,2006,00-0019596,T.Brady,714,390.0,16.0,30.0,4172.0,30.0
822,2006,00-0019599,M.Bulger,666,370.0,8.0,49.0,3984.0,24.0
823,2006,00-0019623,T.Rattay,108,61.0,2.0,4.0,734.0,5.0
824,2006,00-0019641,T.Jones,1,1.0,0.0,0.0,-4.0,0.0
825,2006,00-0020245,M.Vick,503,205.0,13.0,45.0,2664.0,22.0
826,2006,00-0020305,A.Feeley,43,26.0,0.0,1.0,335.0,3.0
827,2006,00-0020405,M.Tuiasosopo,16,6.0,2.0,0.0,96.0,1.0
828,2006,00-0020434,C.Weinke,112,56.0,4.0,10.0,587.0,2.0
829,2006,00-0020452,C.Wilson,1,1.0,0.0,0.0,21.0,0.0
830,2006,00-0020480,S.Rosenfels,43,27.0,1.0,1.0,267.0,3.0
831,2006,00-0020531,D.Brees,696,404.0,12.0,24.0,4939.0,32.0
832,2006,00-0020536,L.Tomlinson,3,2.0,0.0,0.0,20.0,2.0
833,2006,00-0020565,C.Lemon,73,38.0,1.0,5.0,391.0,2.0
834,2006,00-0020608,D.Carr,526,302.0,12.0,40.0,2693.0,14.0
835,2006,00-0020613,Q.Gray,26,13.0,0.0,1.0,172.0,1.0
836,2006,00-0021141,J.Harrington,420,223.0,15.0,14.0,2151.0,13.0
837,2006,00-0021190,A.Randle El,4,2.0,0.0,0.0,88.0,1.0
838,2006,00-0021192,D.Branch,1,0.0,0.0,1.0,-3.0,0.0
839,2006,00-0021231,D.Garrard,298,145.0,9.0,20.0,1836.0,13.0
840,2006,00-0021337,R.Curry,2,0.0,1.0,0.0,0.0,0.0
841,2006,00-0021379,P.Ramsey,2,1.0,0.0,0.0,-1.0,0.0
842,2006,00-0021429,C.Palmer,581,324.0,13.0,36.0,3843.0,29.0
843,2006,00-0021678,T.Romo,435,237.0,13.0,23.0,3052.0,21.0
844,2006,00-0021976,L.Johnson,1,0.0,0.0,0.0,0.0,0.0
845,2006,00-0022005,C.Simms,116,58.0,7.0,4.0,561.0,3.0
846,2006,00-0022017,M.Scifres,1,0.0,0.0,0.0,0.0,0.0
847,2006,00-0022026,B.Bollinger,26,13.0,1.0,6.0,104.0,0.0
848,2006,00-0022039,K.Dorsey,2,0.0,0.0,1.0,-7.0,0.0
849,2006,00-0022055,S.Wallace,164,82.0,7.0,13.0,914.0,10.0
850,2006,00-0022064,A.Battle,1,0.0,0.0,0.0,0.0,0.0
851,2006,00-0022121,R.Grossman,625,314.0,23.0,25.0,3626.0,31.0
852,2006,00-0022164,K.Boller,70,33.0,2.0,3.0,509.0,5.0
853,2006,00-0022177,B.Leftwich,211,109.0,5.0,9.0,1151.0,8.0
854,2006,00-0022217,M.Moore,1,1.0,0.0,0.0,15.0,1.0
855,2006,00-0022787,M.Schaub,32,18.0,2.0,2.0,219.0,1.0
856,2006,00-0022803,E.Manning,610,317.0,19.0,26.0,3250.0,28.0
857,2006,00-0022910,L.Evans,1,0.0,0.0,0.0,0.0,0.0
858,2006,00-0022912,J.Losman,506,269.0,14.0,47.0,2829.0,22.0
859,2006,00-0022922,K.Winslow,1,0.0,0.0,1.0,-14.0,0.0
860,2006,00-0022924,B.Roethlisberger,540,281.0,23.0,46.0,3326.0,23.0
861,2006,00-0022942,P.Rivers,544,298.0,10.0,31.0,3493.0,23.0
862,2006,00-0022954,B.Graham,1,0.0,0.0,0.0,0.0,0.0
863,2006,00-0023176,J.Cribbs,1,0.0,0.0,0.0,0.0,0.0
864,2006,00-0023222,C.Holiday,1,0.0,0.0,0.0,0.0,0.0
865,2006,00-0023436,A.Smith,515,259.0,15.0,37.0,2767.0,18.0
866,2006,00-0023437,R.Brown,3,0.0,0.0,0.0,0.0,0.0
867,2006,00-0023456,M.Jones,1,0.0,0.0,1.0,-9.0,0.0
868,2006,00-0023457,M.Clayton,1,0.0,0.0,0.0,0.0,0.0
869,2006,00-0023459,A.Rodgers,19,6.0,0.0,3.0,28.0,0.0
870,2006,00-0023460,J.Campbell,232,110.0,6.0,8.0,1334.0,11.0
871,2006,00-0023502,C.Frye,475,251.0,17.0,44.0,2298.0,13.0
872,2006,00-0023504,A.Walter,344,147.0,13.0,46.0,1450.0,3.0
873,2006,00-0023645,D.Anderson,127,66.0,8.0,8.0,731.0,6.0
874,2006,00-0023662,M.Cassel,11,5.0,0.0,3.0,17.0,0.0
875,2006,00-0023742,J.Ryan,1,1.0,0.0,0.0,16.0,0.0
876,2006,00-0023859,B.Basanez,12,6.0,1.0,0.0,58.0,0.0
877,2006,00-0024013,H.Baskett,1,0.0,1.0,0.0,0.0,0.0
878,2006,00-0024217,R.Bush,1,0.0,1.0,0.0,0.0,0.0
879,2006,00-0024218,V.Young,440,184.0,13.0,26.0,2512.0,18.0
880,2006,00-0024225,M.Leinart,414,213.0,12.0,20.0,2428.0,13.0
881,2006,00-0024226,J.Cutler,163,81.0,5.0,13.0,925.0,11.0
882,2006,00-0024245,J.Addai,2,0.0,0.0,1.0,-3.0,0.0
883,2006,00-0024264,K.Clemens,7,0.0,0.0,4.0,-25.0,0.0
884,2006,00-0024279,T.Jackson,103,47.0,4.0,7.0,497.0,3.0
885,2006,00-0024294,J.Norwood,1,0.0,0.0,0.0,0.0,0.0
886,2006,00-0024300,B.Croyle,8,3.0,2.0,1.0,13.0,1.0
887,2006,00-0024315,M.Robinson,1,0.0,0.0,0.0,0.0,0.0
888,2006,00-0024384,W.Lundy,1,0.0,0.0,1.0,-9.0,0.0
889,2006,00-0024408,B.Gradkowski,394,177.0,9.0,25.0,1660.0,10.0
890,2007,00-0000865,C.Batch,38,17.0,3.0,0.0,232.0,2.0
891,2007,00-0001477,M.Booker,1,0.0,0.0,0.0,0.0,0.0
892,2007,00-0003292,K.Collins,89,50.0,0.0,5.0,489.0,1.0
893,2007,00-0003315,T.Collins,174,96.0,2.0,10.0,1091.0,9.0
894,2007,00-0003739,D.Culpepper,228,108.0,5.0,21.0,1230.0,6.0
895,2007,00-0004161,J.Delhomme,95,55.0,1.0,5.0,605.0,8.0
896,2007,00-0004293,T.Dilfer,260,113.0,12.0,27.0,1010.0,10.0
897,2007,00-0005106,B.Favre,638,393.0,17.0,16.0,4474.0,34.0
898,2007,00-0005589,G.Frerotte,186,94.0,12.0,11.0,959.0,9.0
899,2007,00-0005755,J.Garcia,419,232.0,6.0,20.0,2662.0,16.0
900,2007,00-0006355,T.Green,154,85.0,7.0,7.0,957.0,5.0
901,2007,00-0006423,B.Griese,290,161.0,12.0,15.0,1713.0,11.0
902,2007,00-0007091,M.Hasselbeck,694,391.0,14.0,36.0,4249.0,30.0
903,2007,00-0007576,K.Holcomb,103,42.0,1.0,11.0,424.0,2.0
904,2007,00-0007835,D.Huard,389,206.0,13.0,37.0,2023.0,14.0
905,2007,00-0008442,B.Johnson,12,7.0,0.0,1.0,70.0,0.0
906,2007,00-0009163,E.Kennison,1,0.0,0.0,1.0,0.0,0.0
907,2007,00-0009311,J.Kitna,649,355.0,21.0,48.0,3803.0,20.0
908,2007,00-0010346,P.Manning,607,370.0,16.0,21.0,4328.0,35.0
909,2007,00-0011022,D.McNabb,559,291.0,7.0,44.0,3280.0,20.0
910,2007,00-0011024,S.McNair,224,133.0,4.0,11.0,1056.0,3.0
911,2007,00-0016193,V.Testaverde,195,94.0,6.0,9.0,894.0,6.0
912,2007,00-0017200,K.Warner,490,282.0,17.0,20.0,3288.0,31.0
913,2007,00-0018272,A.Wright,8,1.0,0.0,0.0,12.0,0.0
914,2007,00-0019041,B.Volek,18,6.0,1.0,2.0,47.0,0.0
915,2007,00-0019559,C.Pennington,298,179.0,9.0,26.0,1605.0,12.0
916,2007,00-0019596,T.Brady,765,475.0,11.0,29.0,5458.0,58.0
917,2007,00-0019599,M.Bulger,435,221.0,15.0,37.0,2142.0,13.0
918,2007,00-0019623,T.Rattay,30,15.0,3.0,0.0,169.0,3.0
919,2007,00-0019709,C.Redman,171,89.0,5.0,9.0,1046.0,12.0
920,2007,00-0020305,A.Feeley,113,59.0,8.0,3.0,685.0,6.0
921,2007,00-0020434,C.Weinke,27,13.0,0.0,5.0,73.0,1.0
922,2007,00-0020452,C.Wilson,1,0.0,0.0,0.0,2.0,0.0
923,2007,00-0020480,S.Rosenfels,255,154.0,12.0,6.0,1692.0,16.0
924,2007,00-0020531,D.Brees,701,440.0,18.0,15.0,4353.0,30.0
925,2007,00-0020536,L.Tomlinson,1,1.0,0.0,0.0,17.0,1.0
926,2007,00-0020565,C.Lemon,355,173.0,6.0,23.0,1682.0,7.0
927,2007,00-0020608,D.Carr,168,73.0,5.0,13.0,617.0,3.0
928,2007,00-0020613,Q.Gray,166,80.0,5.0,10.0,963.0,11.0
929,2007,00-0020679,S.Hill,90,54.0,2.0,5.0,488.0,5.0
930,2007,00-0021141,J.Harrington,405,215.0,8.0,32.0,2060.0,11.0
931,2007,00-0021179,C.Portis,2,1.0,0.0,1.0,13.0,1.0
932,2007,00-0021190,A.Randle El,2,1.0,0.0,0.0,19.0,0.0
933,2007,00-0021206,J.McCown,234,111.0,11.0,15.0,1141.0,10.0
934,2007,00-0021231,D.Garrard,444,239.0,6.0,25.0,2975.0,21.0
935,2007,00-0021277,C.Nall,16,7.0,0.0,1.0,78.0,1.0
936,2007,00-0021296,J.O'Sullivan,31,13.0,2.0,3.0,132.0,1.0
937,2007,00-0021306,A.Peterson,1,1.0,0.0,0.0,9.0,1.0
938,2007,00-0021314,C.Taylor,1,0.0,0.0,0.0,0.0,0.0
939,2007,00-0021337,R.Curry,1,0.0,0.0,0.0,0.0,0.0
940,2007,00-0021379,P.Ramsey,52,29.0,1.0,3.0,249.0,3.0
941,2007,00-0021429,C.Palmer,619,373.0,20.0,17.0,4020.0,29.0
942,2007,00-0021508,G.Lewis,1,0.0,0.0,0.0,0.0,0.0
943,2007,00-0021678,T.Romo,628,353.0,20.0,27.0,4363.0,42.0
944,2007,00-0021976,L.Johnson,1,0.0,0.0,0.0,0.0,0.0
945,2007,00-0022017,M.Scifres,1,0.0,0.0,0.0,0.0,0.0
946,2007,00-0022026,B.Bollinger,61,33.0,1.0,7.0,370.0,1.0
947,2007,00-0022055,S.Wallace,34,19.0,1.0,3.0,218.0,2.0
948,2007,00-0022084,A.Boldin,1,0.0,0.0,0.0,0.0,0.0
949,2007,00-0022121,R.Grossman,256,122.0,7.0,25.0,1238.0,5.0
950,2007,00-0022164,K.Boller,321,168.0,10.0,24.0,1666.0,10.0
951,2007,00-0022177,B.Leftwich,66,32.0,3.0,5.0,259.0,2.0
952,2007,00-0022217,M.Moore,1,0.0,0.0,0.0,0.0,0.0
953,2007,00-0022250,W.Parker,1,0.0,0.0,0.0,0.0,0.0
954,2007,00-0022590,J.Lorenzen,10,4.0,0.0,1.0,25.0,0.0
955,2007,00-0022736,S.Jackson,1,1.0,0.0,0.0,2.0,1.0
956,2007,00-0022744,J.Sorgi,40,18.0,0.0,2.0,117.0,1.0
957,2007,00-0022787,M.Schaub,321,192.0,9.0,16.0,2137.0,11.0
958,2007,00-0022803,E.Manning,727,369.0,21.0,36.0,4018.0,33.0
959,2007,00-0022864,L.McCown,170,94.0,3.0,15.0,1023.0,6.0
960,2007,00-0022912,J.Losman,202,111.0,6.0,14.0,1192.0,5.0
961,2007,00-0022924,B.Roethlisberger,538,294.0,14.0,53.0,3318.0,38.0
962,2007,00-0022942,P.Rivers,593,329.0,19.0,24.0,3786.0,29.0
963,2007,00-0023060,C.Kluwe,1,1.0,0.0,0.0,27.0,0.0
964,2007,00-0023158,B.Berlin,30,17.0,1.0,0.0,153.0,0.0
965,2007,00-0023176,J.Cribbs,1,0.0,0.0,0.0,2.0,0.0
966,2007,00-0023252,R.Gould,1,0.0,0.0,0.0,0.0,0.0
967,2007,00-0023436,A.Smith,224,94.0,4.0,17.0,885.0,3.0
968,2007,00-0023457,M.Clayton,1,0.0,0.0,0.0,0.0,0.0
969,2007,00-0023459,A.Rodgers,36,20.0,0.0,3.0,225.0,1.0
970,2007,00-0023460,J.Campbell,469,250.0,11.0,20.0,2778.0,13.0
971,2007,00-0023502,C.Frye,16,4.0,1.0,5.0,3.0,0.0
972,2007,00-0023504,A.Walter,9,5.0,0.0,0.0,38.0,0.0
973,2007,00-0023541,K.Orton,83,42.0,2.0,2.0,465.0,3.0
974,2007,00-0023645,D.Anderson,571,298.0,19.0,14.0,3742.0,32.0
975,2007,00-0023662,M.Cassel,8,4.0,1.0,0.0,53.0,2.0
976,2007,00-0024218,V.Young,503,254.0,18.0,28.0,2835.0,10.0
977,2007,00-0024225,M.Leinart,127,60.0,4.0,4.0,664.0,2.0
978,2007,00-0024226,J.Cutler,522,297.0,14.0,27.0,3473.0,21.0
979,2007,00-0024264,K.Clemens,297,130.0,10.0,27.0,1476.0,8.0
980,2007,00-0024272,D.Hester,1,0.0,0.0,1.0,-15.0,0.0
981,2007,00-0024279,T.Jackson,346,171.0,12.0,19.0,2047.0,11.0
982,2007,00-0024300,B.Croyle,255,127.0,6.0,16.0,1143.0,7.0
983,2007,00-0024318,B.Smith,2,0.0,0.0,0.0,0.0,0.0
984,2007,00-0024332,L.Washington,1,1.0,0.0,0.0,36.0,0.0
985,2007,00-0024334,B.Marshall,2,0.0,0.0,2.0,-9.0,0.0
986,2007,00-0024408,B.Gradkowski,27,13.0,1.0,2.0,127.0,0.0
987,2007,00-0024824,M.Gutierrez,1,1.0,0.0,0.0,15.0,0.0
988,2007,00-0025388,J.Russell,82,36.0,4.0,6.0,346.0,3.0
989,2007,00-0025399,M.Lynch,1,1.0,0.0,0.0,8.0,1.0
990,2007,00-0025409,B.Quinn,8,3.0,0.0,0.0,45.0,0.0
991,2007,00-0025423,K.Kolb,2,0.0,0.0,2.0,-13.0,0.0
992,2007,00-0025427,J.Beck,119,60.0,3.0,10.0,503.0,2.0
993,2007,00-0025431,S.Rice,2,2.0,0.0,0.0,94.0,0.0
994,2007,00-0025479,T.Edwards,296,151.0,8.0,12.0,1574.0,9.0
995,2007,00-0025499,D.Sepulveda,1,1.0,0.0,0.0,32.0,0.0
996,2007,00-0025561,T.Smith,88,40.0,0.0,4.0,477.0,3.0
997,2007,00-0025604,T.Thigpen,8,2.0,1.0,1.0,32.0,0.0
998,2007,00-0025708,M.Moore,119,63.0,5.0,6.0,695.0,3.0
999,2008,00-0002099,I.Bruce,1,0.0,0.0,0.0,0.0,0.0
1000,2008,00-0003292,K.Collins,496,269.0,8.0,9.0,2946.0,12.0
1001,2008,00-0003739,D.Culpepper,139,60.0,6.0,14.0,699.0,6.0
1002,2008,00-0004161,J.Delhomme,492,263.0,17.0,22.0,3372.0,18.0
1003,2008,00-0005091,K.Faulk,1,1.0,0.0,0.0,-2.0,0.0
1004,2008,00-0005106,B.Favre,594,343.0,22.0,30.0,3276.0,27.0
1005,2008,00-0005589,G.Frerotte,355,178.0,15.0,29.0,2007.0,14.0
1006,2008,00-0005755,J.Garcia,439,244.0,6.0,24.0,2760.0,14.0
1007,2008,00-0006355,T.Green,83,38.0,6.0,6.0,472.0,1.0
1008,2008,00-0006423,B.Griese,203,110.0,7.0,9.0,1007.0,6.0
1009,2008,00-0007091,M.Hasselbeck,248,109.0,10.0,19.0,1166.0,6.0
1010,2008,00-0007835,D.Huard,91,50.0,4.0,9.0,421.0,2.0
1011,2008,00-0008442,B.Johnson,91,41.0,5.0,8.0,373.0,2.0
1012,2008,00-0008484,D.Johnson,2,1.0,0.0,0.0,10.0,0.0
1013,2008,00-0009311,J.Kitna,148,68.0,5.0,15.0,700.0,7.0
1014,2008,00-0010346,P.Manning,639,396.0,12.0,15.0,4248.0,32.0
1015,2008,00-0010609,B.Maynard,1,0.0,0.0,0.0,0.0,0.0
1016,2008,00-0011022,D.McNabb,762,418.0,15.0,29.0,4806.0,29.0
1017,2008,00-0011626,B.Moorman,1,1.0,0.0,0.0,19.0,1.0
1018,2008,00-0016689,M.Turk,1,0.0,0.0,0.0,0.0,0.0
1019,2008,00-0017200,K.Warner,800,494.0,17.0,31.0,5549.0,43.0
1020,2008,00-0019242,D.Looker,4,2.0,0.0,1.0,17.0,0.0
1021,2008,00-0019539,D.Hall,1,0.0,0.0,0.0,0.0,0.0
1022,2008,00-0019559,C.Pennington,563,346.0,11.0,26.0,3830.0,24.0
1023,2008,00-0019596,T.Brady,11,7.0,0.0,0.0,76.0,0.0
1024,2008,00-0019599,M.Bulger,511,252.0,13.0,38.0,2509.0,15.0
1025,2008,00-0020405,M.Tuiasosopo,5,1.0,0.0,3.0,-25.0,0.0
1026,2008,00-0020480,S.Rosenfels,191,116.0,10.0,9.0,1402.0,6.0
1027,2008,00-0020531,D.Brees,674,413.0,17.0,13.0,5001.0,36.0
1028,2008,00-0020565,C.Lemon,2,0.0,0.0,0.0,0.0,0.0
1029,2008,00-0020608,D.Carr,17,9.0,0.0,1.0,128.0,2.0
1030,2008,00-0020613,Q.Gray,8,7.0,0.0,0.0,76.0,1.0
1031,2008,00-0020679,S.Hill,333,181.0,8.0,23.0,1999.0,14.0
1032,2008,00-0021190,A.Randle El,4,3.0,0.0,0.0,46.0,1.0
1033,2008,00-0021231,D.Garrard,643,335.0,13.0,42.0,3561.0,16.0
